Pressure (mbar),Distance Cycle 1 (mm),Distance Cycle 2 (mm),Distance Cycle 3 (mm),Distance Cycle 4 (mm),Distance Cycle 5 (mm),Load Cycle 1 (kg),Load Cycle 2 (kg),Load Cycle 3 (kg),Load Cycle 4 (kg),Load Cycle 5 (kg)
4300.0,176.0,176.0,176.0,176.0,177.0,33.33333333333333,33.33333333333333,33.12945973496432,33.23139653414883,33.23139653414883
4400.0,179.0,180.0,180.0,180.0,180.0,33.23139653414883,33.23139653414883,33.435270132517836,33.33333333333333,33.63914373088685
4500.0,183.0,183.0,183.0,184.0,184.0,33.435270132517836,33.33333333333333,33.23139653414883,33.435270132517836,33.435270132517836
4600.0,186.0,186.0,187.0,187.0,187.0,33.435270132517836,33.23139653414883,33.53720693170234,33.435270132517836,33.435270132517836
4700.0,190.0,190.0,190.0,190.0,190.0,33.33333333333333,33.33333333333333,33.435270132517836,33.435270132517836,33.33333333333333
4800.0,193.0,193.0,193.0,193.0,194.0,33.33333333333333,33.33333333333333,33.23139653414883,33.23139653414883,33.23139653414883
4900.0,196.0,196.0,196.0,197.0,197.0,33.53720693170234,33.23139653414883,33.23139653414883,33.435270132517836,33.23139653414883
5000.0,199.0,199.0,199.0,199.0,200.0,33.33333333333333,33.12945973496432,33.435270132517836,33.33333333333333,33.33333333333333
5100.0,202.0,202.0,202.0,202.0,203.0,33.23139653414883,33.23139653414883,33.33333333333333,33.12945973496432,33.23139653414883
5200.0,205.0,205.0,205.0,205.0,205.0,33.33333333333333,33.23139653414883,33.23139653414883,33.33333333333333,33.33333333333333
5300.0,207.0,208.0,208.0,208.0,208.0,33.12945973496432,33.12945973496432,33.23139653414883,33.23139653414883,33.23139653414883
5400.0,210.0,210.0,210.0,210.0,210.0,33.33333333333333,33.23139653414883,33.12945973496432,33.23139653414883,33.33333333333333
5500.0,212.0,212.0,213.0,213.0,213.0,33.12945973496432,33.12945973496432,33.23139653414883,33.12945973496432,33.23139653414883
5600.0,215.0,215.0,215.0,215.0,215.0,33.33333333333333,33.23139653414883,33.23139653414883,33.23139653414883,33.23139653414883
5700.0,217.0,217.0,217.0,217.0,217.0,33.435270132517836,33.53720693170234,33.435270132517836,33.53720693170234,33.53720693170234
5800.0,219.0,219.0,219.0,219.0,219.0,33.12945973496432,33.23139653414883,33.027522935779814,33.23139653414883,33.23139653414883
5900.0,221.0,221.0,222.0,222.0,222.0,33.53720693170234,33.435270132517836,33.33333333333333,33.53720693170234,33.435270132517836
6000.0,222.0,222.0,222.0,222.0,222.0,33.53720693170234,33.33333333333333,33.63914373088685,33.435270132517836,33.63914373088685
